icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
471efb,30.0,6.847,228.23,0.25,0
471efb,27.0,6.28,232.59,0.0,0
471efb,19.0,4.424,232.84,0.0,0
471efb,31.0,7.116,229.54,-0.25,0
471efb,10.0,2.304,230.4,0.0,0
471efb,32.0,7.337,229.3,0.24,0
471efb,20.0,4.634,231.68,0.0,0
471efb,10.0,2.221,222.1,-0.76,0
471efb,32.0,7.377,230.54,0.24,0
471efb,20.0,4.604,230.18,0.0,0
47b217,30.0,7.425,247.51,0.0,0
47b217,27.0,6.525,241.68,0.0,0
47b217,14.0,3.406,243.31,0.0,0
47b217,17.0,4.335,254.99,-0.45,0
47b217,45.0,10.835,240.78,0.0,0
47b217,26.0,5.302,203.92,0.0,0
47b217,19.0,5.893,310.16,0.0,0
47b217,31.0,7.71,248.7,0.25,0
47b217,10.0,2.581,258.07,0.0,0
47b217,32.0,7.86,245.64,-0.24,0
47b217,20.0,4.907,245.36,0.38,0
47b217,7.0,1.259,179.85,-1.09,0
47b217,35.0,9.002,257.2,0.22,0
47b217,19.0,4.6,242.13,-0.4,0
801659,29.0,6.551,225.89,3.68,0
801659,28.0,6.231,222.54,3.54,0
801659,20.0,4.483,224.14,3.43,0
801659,24.0,5.324,221.84,3.81,0
801659,30.0,6.851,228.38,3.3,0
801659,27.0,6.233,230.86,3.67,0
801659,19.0,4.328,227.8,3.61,0
801659,31.0,7.129,229.96,3.44,0
801659,10.0,2.19,218.97,3.81,0
801659,32.0,7.434,232.3,3.33,0
801659,20.0,4.711,235.54,3.81,0
801659,10.0,2.28,228.03,3.81,0
801659,32.0,7.396,231.14,3.57,0
801659,20.0,4.634,231.7,3.43,0
471eff,30.0,7.67,255.68,27.18,0
471eff,88.0,13.095,148.81,12.64,0
471eff,29.0,5.145,177.4,6.31,0
471eff,7.0,1.511,215.83,6.53,0
471eff,33.0,6.283,190.4,8.54,0
471eff,33.0,6.64,201.21,11.31,0
471eff,13.0,2.065,158.88,8.21,0
471eff,33.0,7.337,222.35,12.01,0
471eff,21.0,4.362,207.73,12.7,0
471eff,9.0,1.927,214.07,15.24,0
471eff,33.0,6.956,210.8,12.01,0
471eff,21.0,4.163,198.24,7.26,0
471efd,29.0,7.204,248.4,-0.26,0
471efd,29.0,7.004,241.5,0.0,0
471efd,20.0,4.638,231.89,0.0,0
471efd,21.0,5.267,250.81,0.36,0
471efd,32.0,7.736,241.75,0.0,0
471efd,25.0,6.24,249.59,-0.3,0
471efd,20.0,4.558,227.92,0.0,0
471efd,33.0,7.908,239.63,0.0,0
471efd,10.0,1.566,156.64,0.0,0
471efd,32.0,8.757,273.67,0.0,0
471efd,20.0,4.787,239.33,0.0,0
471efd,10.0,2.499,249.88,0.0,0
471efd,32.0,7.695,240.47,0.24,0
471efd,20.0,5.027,251.33,-0.38,0
801662,29.0,6.73,232.06,4.47,0
801662,28.0,6.38,227.86,4.08,0
801662,20.0,4.411,220.56,2.67,0
801662,24.0,5.703,237.63,4.13,0
801662,30.0,6.872,229.05,4.83,0
801662,27.0,6.322,234.16,5.93,0
801662,19.0,4.367,229.86,3.61,0
801662,31.0,7.131,230.02,4.42,0
801662,10.0,2.296,229.56,3.81,0
801662,32.0,7.581,236.92,3.57,0
801662,20.0,4.141,207.07,3.43,0
801662,11.0,3.014,274.03,4.85,0
801662,31.0,7.387,238.28,3.93,0
801662,20.0,4.682,234.09,4.95,0
800336,15.0,1.685,112.3,0.0,0
800336,85.0,9.215,108.41,0.0,0
800336,98.0,0.0,0.0,0.0,0
00b230,30.0,5.104,170.14,-8.13,0
00b230,28.0,4.615,164.81,-7.35,0
00b230,20.0,3.05,152.52,-3.81,0
00b230,24.0,3.124,130.18,-5.08,0
00b230,30.0,3.902,130.08,-18.54,0
00b230,27.0,3.866,143.2,-7.62,0
00b230,19.0,2.586,136.12,-4.01,0
00b230,31.0,4.102,132.32,-4.92,0
00b230,10.0,1.231,123.09,-4.57,0
00b230,32.0,3.993,124.77,-6.19,0
00b230,20.0,2.453,122.64,-6.86,0
00b230,10.0,1.251,125.13,-6.86,0
00b230,32.0,3.896,121.74,-5.72,0
00b230,20.0,2.313,115.65,-4.19,0
ae1ffa,30.0,0.739,24.64,1.02,0
ae1ffa,28.0,0.606,21.63,-1.91,0
ae1ffa,20.0,0.138,6.88,0.76,0
ae1ffa,24.0,0.027,1.14,0.63,0
ae1ffa,30.0,0.069,2.29,0.25,0
ae1ffa,28.0,0.05,1.8,0.27,0
ae1ffa,18.0,0.333,18.5,-0.42,0
ae1ffa,31.0,0.927,29.9,-0.25,0
ae1ffa,10.0,0.404,40.41,0.0,0
ae1ffa,33.0,0.94,28.49,0.69,0
ae1ffa,19.0,0.471,24.77,-2.41,0
ae1ffa,10.0,0.168,16.85,-3.05,0
ae1ffa,32.0,0.476,14.89,-1.91,0
ae1ffa,21.0,0.17,8.08,-1.09,0
51118a,30.0,6.206,206.87,0.25,0
51118a,28.0,5.84,208.58,-0.27,0
51118a,19.0,3.897,205.09,0.0,0
51118a,25.0,5.116,204.64,0.0,0
51118a,30.0,6.124,204.12,0.0,0
51118a,27.0,5.574,206.44,0.0,0
51118a,19.0,3.88,204.18,0.0,0
51118a,31.0,6.424,207.23,-0.25,0
51118a,10.0,2.006,200.6,0.0,0
51118a,32.0,6.545,204.53,0.24,0
51118a,20.0,4.167,208.35,0.0,0
51118a,9.0,1.159,128.78,0.0,0
51118a,33.0,7.344,222.54,0.0,0
51118a,20.0,4.046,202.28,0.0,0
44029f,30.0,0.124,4.15,0.0,0
44029f,28.0,0.056,2.0,0.0,0
44029f,19.0,0.023,1.23,0.0,0
44029f,23.0,0.0,0.0,0.0,0
44029f,28.0,0.0,0.0,0.0,0
44029f,30.0,0.0,0.0,0.0,0
44029f,17.0,0.0,0.0,0.0,0
44029f,33.0,0.123,3.72,0.0,0
44029f,10.0,0.025,2.49,0.0,0
44029f,33.0,0.013,0.41,0.0,0
44029f,17.0,0.224,13.18,0.0,0
44029f,13.0,0.579,44.56,0.0,0
44029f,32.0,2.349,73.41,7.38,0
44029f,20.0,1.464,73.22,10.67,0
407a3f,31.0,3.338,107.67,-5.41,0
407a3f,28.0,2.975,106.26,-5.71,0
407a3f,19.0,2.087,109.82,-8.82,0
407a3f,25.0,2.313,92.52,-5.18,0
407a3f,30.0,2.68,89.33,-4.06,0
407a3f,26.0,2.236,86.0,-4.98,0
407a3f,19.0,1.541,81.1,-4.41,0
407a3f,31.0,2.324,74.96,-3.44,0
407a3f,10.0,0.654,65.35,-4.57,0
407a3f,32.0,1.84,57.49,-2.86,0
407a3f,21.0,1.143,54.43,-2.9,0
407a3f,10.0,0.563,56.28,-3.05,0
407a3f,32.0,1.818,56.81,-2.86,0
407a3f,19.0,1.139,59.93,-3.21,0
80165a,29.0,3.037,104.74,-5.26,0
80165a,29.0,2.826,97.43,-3.94,0
80165a,20.0,1.934,96.71,-1.9,0
80165a,24.0,2.235,93.11,-3.49,0
80165a,30.0,2.847,94.91,-5.33,0
80165a,27.0,2.539,94.03,-4.52,0
80165a,19.0,1.768,93.06,-4.01,0
80165a,31.0,2.794,90.13,-4.18,0
80165a,10.0,0.899,89.87,-3.81,0
80165a,33.0,2.686,81.41,-2.54,0
80165a,19.0,1.544,81.29,-3.21,0
80165a,10.0,0.762,76.18,-3.81,0
80165a,33.0,2.335,70.75,-3.93,0
80165a,19.0,1.309,68.9,-3.21,0
801669,30.0,4.922,164.06,-4.57,0
801669,28.0,4.3,153.57,-5.17,0
801669,20.0,2.917,145.85,-6.86,0
801669,24.0,3.659,152.44,-7.62,0
801669,30.0,4.381,146.03,-8.13,0
801669,27.0,4.029,149.2,-8.18,0
801669,19.0,2.733,143.84,-6.42,0
801669,31.0,4.353,140.41,-3.69,0
801669,10.0,1.35,134.95,-2.29,0
801669,32.0,4.003,125.08,-2.86,0
801669,20.0,2.331,116.57,-4.95,0
801669,10.0,1.171,117.05,-4.57,0
801669,32.0,3.619,113.09,-2.86,0
801669,20.0,2.064,103.18,-4.57,0
ac1042,30.0,7.622,254.06,0.0,0
ac1042,28.0,7.05,251.78,0.0,0
ac1042,20.0,5.01,250.49,0.0,0
ac1042,24.0,6.034,251.42,0.0,0
ac1042,30.0,7.553,251.77,0.0,0
ac1042,27.0,6.828,252.87,0.0,0
ac1042,19.0,4.89,257.38,0.0,0
ac1042,31.0,7.886,254.38,0.0,0
ac1042,10.0,2.509,250.91,0.0,0
ac1042,32.0,8.031,250.96,0.0,0
ac1042,20.0,5.121,256.03,0.0,0
ac1042,10.0,2.475,247.49,0.0,0
ac1042,32.0,8.133,254.16,0.0,0
ac1042,20.0,5.095,254.75,0.0,0
abf025,30.0,6.962,232.06,6.1,0
abf025,28.0,6.618,236.34,5.72,0
abf025,20.0,4.913,245.65,5.33,0
abf025,24.0,5.642,235.09,5.72,0
abf025,30.0,7.008,233.6,8.64,0
abf025,27.0,6.237,231.01,6.21,0
abf025,19.0,4.362,229.59,4.01,0
abf025,31.0,7.211,232.62,3.69,0
abf025,10.0,2.271,227.15,3.81,0
abf025,32.0,7.457,233.02,1.67,0
abf025,20.0,4.645,232.23,0.0,0
abf025,10.0,2.337,233.65,0.0,0
abf025,32.0,7.528,235.24,0.0,0
abf025,20.0,4.174,208.69,0.0,0
a7125b,30.0,7.503,250.11,-10.16,0
a7125b,28.0,6.954,248.36,-9.8,0
a7125b,20.0,4.898,244.91,-9.53,0
a7125b,24.0,5.804,241.84,-9.84,0
a7125b,29.0,7.249,249.97,-9.72,0
a7125b,28.0,6.431,229.69,-9.52,0
a7125b,19.0,4.499,236.81,-8.82,0
a7125b,31.0,7.085,228.56,-9.34,0
a7125b,10.0,2.344,234.42,-9.14,0
a7125b,32.0,7.246,226.44,-9.05,0
a7125b,20.0,4.467,223.36,-8.76,0
a7125b,10.0,2.183,218.31,-9.14,0
a7125b,31.0,7.02,226.45,-9.09,0
a7125b,21.0,4.343,206.83,-7.98,0
3455da,30.0,6.917,230.55,0.0,0
3455da,28.0,6.399,228.54,0.0,0
3455da,20.0,4.662,233.09,0.0,0
3455da,24.0,5.516,229.81,0.0,0
3455da,30.0,7.046,234.87,-0.25,0
3455da,27.0,6.389,236.62,-0.28,0
3455da,19.0,4.48,235.8,-4.41,0
3455da,31.0,7.304,235.61,-4.67,0
3455da,10.0,2.474,247.39,-5.33,0
3455da,32.0,7.613,237.9,-5.0,0
3455da,20.0,4.804,240.18,-4.95,0
3455da,10.0,2.465,246.47,-5.33,0
3455da,32.0,7.577,236.8,-4.76,0
3455da,20.0,4.686,234.28,-4.95,0
7c70ff,30.0,0.0,0.0,0.0,0
7c70ff,30.0,0.0,0.0,0.0,0
7c70ff,21.0,0.0,0.0,0.0,0
7c70ff,24.0,0.0,0.0,0.0,0
7c70ff,31.0,0.045,1.47,0.0,0
7c70ff,27.0,0.151,5.61,0.0,0
7c70ff,19.0,0.101,5.34,0.0,0
7c70ff,30.0,0.209,6.97,0.0,0
7c70ff,11.0,0.072,6.54,0.0,0
7c70ff,32.0,0.125,3.91,0.0,0
7c70ff,20.0,0.0,0.0,0.0,0
7c70ff,7.0,0.0,0.0,0.0,0
7c70ff,35.0,0.029,0.83,0.0,0
7c70ff,20.0,0.072,3.62,0.0,0
a114a4,30.0,2.802,93.39,0.25,0
a114a4,28.0,2.561,91.45,0.0,0
a114a4,20.0,1.898,94.89,0.0,0
a114a4,24.0,2.221,92.54,-0.32,0
a114a4,30.0,2.751,91.71,0.25,0
a114a4,27.0,2.482,91.93,0.0,0
a114a4,19.0,1.716,90.34,-0.8,0
a114a4,31.0,2.89,93.22,0.25,0
a114a4,10.0,0.925,92.52,0.0,0
a114a4,32.0,2.932,91.61,0.24,0
a114a4,20.0,1.826,91.3,0.0,0
a114a4,10.0,0.92,91.98,-0.76,0
a114a4,32.0,2.923,91.36,0.24,0
a114a4,20.0,1.815,90.74,0.0,0
4acb42,30.0,6.553,218.43,0.25,0
4acb42,28.0,6.031,215.41,0.27,0
4acb42,20.0,4.309,215.45,-0.38,0
4acb42,24.0,5.3,220.81,0.0,0
4acb42,30.0,6.478,215.95,0.25,0
4acb42,27.0,5.914,219.03,0.0,0
4acb42,19.0,4.102,215.88,0.4,0
4acb42,31.0,6.848,220.9,0.0,0
4acb42,10.0,2.135,213.46,0.0,0
4acb42,32.0,6.957,217.39,0.0,0
4acb42,20.0,4.365,218.25,-0.38,0
4acb42,10.0,2.17,216.99,0.0,0
4acb42,32.0,6.946,217.07,-0.24,0
4acb42,20.0,4.354,217.7,0.0,0
adda24,30.0,7.278,242.61,0.0,0
adda24,28.0,6.882,245.79,0.0,0
adda24,20.0,4.962,248.11,0.0,0
adda24,24.0,5.927,246.97,0.0,0
adda24,30.0,7.439,247.96,0.0,0
adda24,27.0,6.676,247.26,0.0,0
adda24,19.0,4.674,246.02,0.0,0
adda24,31.0,7.588,244.77,-0.25,0
adda24,10.0,2.577,257.7,0.0,0
adda24,32.0,7.879,246.21,0.0,0
adda24,20.0,4.953,247.63,0.38,0
adda24,10.0,2.578,257.79,0.0,0
adda24,32.0,7.938,248.07,0.24,0
adda24,20.0,5.004,250.2,0.38,0
aae1ea,30.0,7.92,264.0,-9.91,0
aae1ea,28.0,7.396,264.16,-10.34,0
aae1ea,20.0,5.316,265.82,-10.29,0
aae1ea,24.0,6.277,261.56,-9.84,0
aae1ea,30.0,7.779,259.31,-8.89,0
aae1ea,27.0,6.826,252.81,-7.06,0
aae1ea,19.0,4.839,254.69,-9.22,0
aae1ea,31.0,7.741,249.72,-5.16,0
aae1ea,10.0,2.349,234.92,-7.62,0
aae1ea,32.0,7.735,241.72,-9.52,0
aae1ea,20.0,4.605,230.25,-9.91,0
aae1ea,10.0,2.264,226.38,-9.91,0
aae1ea,32.0,7.414,231.69,-10.95,0
aae1ea,20.0,4.536,226.8,-10.67,0
3455d7,30.0,4.171,139.02,0.0,0
3455d7,28.0,3.918,139.93,0.0,0
3455d7,20.0,2.796,139.81,0.0,0
3455d7,25.0,3.341,133.64,0.0,0
3455d7,30.0,4.191,139.72,0.0,0
3455d7,27.0,3.766,139.49,-3.39,0
3455d7,18.0,2.611,145.06,-6.77,0
3455d7,31.0,4.266,137.61,-7.37,0
3455d7,11.0,1.435,130.48,-6.23,0
3455d7,31.0,4.33,139.67,-6.39,0
3455d7,21.0,2.708,128.96,-6.17,0
3455d7,9.0,1.376,152.9,-6.77,0
3455d7,32.0,4.296,134.26,-6.43,0
3455d7,20.0,2.682,134.11,-6.48,0
3455d8,30.0,7.124,237.48,0.51,0
3455d8,28.0,6.789,242.45,-0.27,0
3455d8,20.0,4.772,238.61,-0.38,0
3455d8,24.0,5.715,238.15,0.0,0
3455d8,30.0,7.285,242.83,0.0,0
3455d8,27.0,6.331,234.49,0.0,0
3455d8,19.0,4.628,243.58,0.8,0
3455d8,31.0,7.399,238.66,-0.49,0
3455d8,10.0,2.339,233.88,0.76,0
3455d8,32.0,7.648,239.0,-0.24,0
3455d8,20.0,4.842,242.08,0.38,0
3455d8,10.0,2.347,234.66,-0.76,0
3455d8,32.0,7.726,241.42,-0.24,0
3455d8,20.0,4.905,245.26,0.76,0
3455d9,28.0,0.013,0.48,0.0,0
3455d5,30.0,4.879,162.62,-4.06,0
3455d5,28.0,4.384,156.56,-5.99,0
3455d5,20.0,3.165,158.27,-6.86,0
3455d5,24.0,3.702,154.27,-4.76,0
3455d5,30.0,4.343,144.77,-7.11,0
3455d5,27.0,3.908,144.73,-7.34,0
3455d5,19.0,2.664,140.19,-3.61,0
3455d5,31.0,4.338,139.92,-5.16,0
3455d5,10.0,1.361,136.1,-4.57,0
3455d5,32.0,4.308,134.63,-5.24,0
3455d5,20.0,2.645,132.25,-4.19,0
3455d5,10.0,1.261,126.09,-3.81,0
3455d5,32.0,4.038,126.18,-6.43,0
3455d5,20.0,2.512,125.6,-6.86,0
4acb58,30.0,4.792,159.74,17.53,0
4acb58,28.0,4.481,160.04,13.06,0
4acb58,20.0,3.456,172.78,8.0,0
4acb58,24.0,4.166,173.57,13.02,0
4acb58,30.0,5.437,181.22,14.48,0
4acb58,27.0,4.941,182.99,13.26,0
4acb58,19.0,3.593,189.08,13.64,0
4acb58,31.0,5.895,190.18,12.78,0
4acb58,10.0,1.897,189.67,10.67,0
4acb58,32.0,6.186,193.32,14.53,0
4acb58,20.0,3.76,188.01,19.81,0
4acb58,10.0,1.811,181.14,25.91,0
4acb58,32.0,5.506,172.06,20.95,0
4acb58,20.0,3.398,169.91,4.57,0
a5829d,30.0,4.508,150.26,-7.37,0
a5829d,28.0,4.211,150.41,-7.62,0
a5829d,20.0,2.897,144.87,-7.62,0
a5829d,25.0,3.408,136.32,-7.62,0
a5829d,29.0,4.102,141.46,-7.88,0
a5829d,28.0,3.608,128.84,-7.35,0
a5829d,18.0,2.498,138.78,-8.04,0
a5829d,32.0,4.107,128.33,-6.67,0
a5829d,10.0,1.306,130.6,-5.33,0
a5829d,32.0,4.318,134.94,-5.0,0
a5829d,20.0,2.612,130.59,-2.67,0
a5829d,10.0,1.301,130.05,0.0,0
a5829d,31.0,4.299,138.69,0.0,0
a5829d,20.0,2.678,133.9,0.38,0
0d11cc,30.0,6.126,204.18,-7.87,0
0d11cc,28.0,5.583,199.39,-7.35,0
0d11cc,20.0,3.868,193.42,-6.86,0
0d11cc,24.0,4.56,190.0,-5.08,0
0d11cc,30.0,5.887,196.22,-5.33,0
0d11cc,27.0,5.011,185.58,-4.52,0
0d11cc,19.0,3.489,183.63,-4.41,0
0d11cc,32.0,5.782,180.69,-5.0,0
0d11cc,9.0,1.839,204.36,-5.93,0
0d11cc,32.0,5.72,178.75,-4.52,0
0d11cc,20.0,3.513,175.63,-6.48,0
0d11cc,10.0,1.802,180.16,-6.86,0
0d11cc,32.0,5.594,174.82,-7.62,0
0d11cc,20.0,3.529,176.43,-7.62,0
44023f,30.0,6.64,221.34,-0.25,0
44023f,28.0,6.295,224.82,-0.27,0
44023f,20.0,4.45,222.48,-0.38,0
44023f,24.0,5.275,219.8,0.32,0
44023f,30.0,6.695,223.18,0.0,0
44023f,27.0,6.045,223.87,0.28,0
44023f,19.0,4.258,224.09,0.4,0
44023f,31.0,6.806,219.54,0.0,0
44023f,10.0,2.224,222.43,0.0,0
44023f,32.0,7.118,222.43,-0.24,0
44023f,20.0,4.415,220.77,-0.38,0
44023f,10.0,2.19,219.03,0.0,0
44023f,32.0,7.188,224.62,0.0,0
44023f,20.0,4.483,224.16,0.0,0
3c5ee8,30.0,6.701,223.37,-0.25,0
3c5ee8,28.0,6.152,219.7,-0.27,0
3c5ee8,20.0,4.427,221.37,0.0,0
3c5ee8,24.0,5.396,224.82,0.0,0
3c5ee8,30.0,6.678,222.61,0.25,0
3c5ee8,27.0,6.071,224.87,0.28,0
3c5ee8,19.0,4.23,222.61,0.0,0
3c5ee8,31.0,6.918,223.17,-0.25,0
3c5ee8,10.0,2.184,218.42,-1.52,0
3c5ee8,32.0,7.006,218.93,0.24,0
3c5ee8,20.0,4.251,212.57,0.0,0
3c5ee8,10.0,2.204,220.36,0.0,0
3c5ee8,32.0,6.811,212.85,0.0,0
3c5ee8,20.0,4.254,212.72,0.0,0
3c5ee6,31.0,6.192,199.75,0.0,0
3c5ee6,28.0,5.725,204.46,0.54,0
3c5ee6,20.0,4.121,206.03,0.0,0
3c5ee6,23.0,5.022,218.37,0.33,0
3c5ee6,31.0,6.092,196.53,0.0,0
3c5ee6,27.0,5.546,205.39,-0.28,0
3c5ee6,19.0,3.942,207.47,-0.4,0
3c5ee6,31.0,6.292,202.98,0.0,0
3c5ee6,10.0,1.994,199.36,0.0,0
3c5ee6,32.0,6.593,206.03,0.0,0
3c5ee6,20.0,4.053,202.67,-0.38,0
3c5ee6,10.0,1.971,197.14,-0.76,0
3c5ee6,32.0,6.582,205.69,0.24,0
3c5ee6,20.0,4.076,203.8,-0.38,0
aa8051,27.0,1.72,63.71,0.28,0
aa8051,9.0,0.76,84.47,0.0,0
aa8051,40.0,2.726,68.15,0.38,0
aa8051,11.0,0.0,0.0,0.0,0
aa8051,45.0,3.742,83.15,0.0,0
aa8051,24.0,0.845,35.2,0.0,0
aa8051,22.0,2.274,103.37,-1.04,0
aa8051,15.0,0.0,0.0,0.0,0
aa8051,27.0,2.8,103.72,0.56,0
aa8051,32.0,2.124,66.39,0.24,0
aa8051,20.0,1.369,68.45,0.0,0
aa8051,4.0,0.215,53.74,0.0,0
aa8051,29.0,2.03,70.01,-0.26,0
a9653d,30.0,1.97,65.68,-3.3,0
a9653d,27.0,1.588,58.8,0.0,0
a9653d,21.0,0.364,17.31,0.0,0
a9653d,13.0,0.061,4.72,0.0,0
a9653d,41.0,0.095,2.33,0.0,0
a9653d,14.0,0.066,4.68,0.0,0
a9653d,55.0,0.143,2.6,0.0,0
a9653d,132.0,0.009,0.07,0.0,0
3c5ee3,30.0,0.284,9.48,0.0,0
3c5ee3,28.0,0.193,6.88,0.0,0
3c5ee3,20.0,0.056,2.78,0.0,0
3c5ee3,24.0,0.123,5.13,0.0,0
3c5ee3,30.0,0.063,2.11,0.0,0
3c5ee3,27.0,0.056,2.08,0.0,0
3c5ee3,19.0,0.011,0.59,0.0,0
3c5ee3,15.0,0.008,0.5,0.0,0
3c5ef8,30.0,6.258,208.61,0.0,0
3c5ef8,28.0,5.743,205.12,-0.27,0
3c5ef8,20.0,4.16,207.98,-0.38,0
3c5ef8,24.0,4.858,202.43,0.0,0
3c5ef8,30.0,6.069,202.31,0.0,0
3c5ef8,27.0,5.459,202.2,0.56,0
3c5ef8,19.0,3.87,203.67,-0.4,0
3c5ef8,31.0,6.327,204.11,0.25,0
3c5ef8,10.0,2.024,202.38,0.0,0
3c5ef8,32.0,6.45,201.55,0.0,0
3c5ef8,20.0,4.059,202.94,0.0,0
3c5ef8,10.0,2.124,212.39,0.0,0
3c5ef8,32.0,6.483,202.59,0.0,0
3c5ef8,20.0,4.114,205.72,0.0,0
80169d,17.0,0.105,6.18,0.0,0
3c5ef6,30.0,6.644,221.46,5.84,0
3c5ef6,28.0,6.15,219.65,7.08,0
3c5ef6,20.0,4.465,223.24,6.86,0
3c5ef6,24.0,5.328,222.02,7.3,0
3c5ef6,30.0,6.829,227.65,4.32,0
3c5ef6,27.0,6.021,222.99,11.29,0
3c5ef6,19.0,4.291,225.87,5.61,0
3c5ef6,31.0,6.861,221.32,6.39,0
3c5ef6,10.0,2.302,230.23,6.1,0
3c5ef6,32.0,7.302,228.18,4.05,0
3c5ef6,20.0,4.55,227.49,4.95,0
3c5ef6,10.0,2.27,226.98,7.62,0
3c5ef6,32.0,7.408,231.49,5.95,0
3c5ef6,20.0,4.66,232.99,5.33,0
accd87,30.0,7.21,240.33,0.0,0
accd87,28.0,6.709,239.62,0.0,0
accd87,20.0,4.759,237.97,0.0,0
accd87,24.0,5.774,240.57,0.0,0
accd87,30.0,7.197,239.89,0.0,0
accd87,27.0,6.344,234.98,0.0,0
accd87,19.0,4.542,239.04,0.0,0
accd87,31.0,7.424,239.49,0.0,0
accd87,10.0,2.437,243.73,0.0,0
accd87,32.0,7.557,236.16,0.0,0
accd87,20.0,4.8,239.99,0.0,0
accd87,10.0,2.453,245.33,0.0,0
accd87,32.0,7.61,237.8,0.0,0
accd87,20.0,4.75,237.52,0.0,0
46b82a,28.0,0.0,0.0,0.0,0
46b82a,25.0,0.0,0.0,0.0,0
46b82a,20.0,0.0,0.0,0.0,0
46b82a,25.0,0.0,0.0,0.0,0
46b82a,27.0,0.077,2.84,0.0,0
46b82a,33.0,0.088,2.66,0.0,0
46b82a,7.0,0.009,1.25,0.0,0
46b82a,146.0,0.083,0.57,0.0,0
46b82a,21.0,0.044,2.12,0.0,0
46b82b,34.0,0.0,0.0,0.0,0
46b82b,29.0,0.114,3.94,0.0,0
46b82b,21.0,0.044,2.12,0.0,0
46b82b,23.0,0.0,0.0,0.0,0
46b82b,31.0,0.108,3.49,0.0,0
46b82b,27.0,1.197,44.32,0.0,0
46b82b,19.0,1.894,99.68,8.82,0
46b82b,31.0,2.638,85.1,12.04,0
46b82b,10.0,0.879,87.87,12.95,0
46b82b,32.0,2.697,84.29,11.67,0
46b82b,20.0,1.928,96.38,6.86,0
46b82b,10.0,1.028,102.84,6.86,0
46b82b,32.0,3.765,117.65,7.62,0
46b82b,20.0,2.625,131.27,9.53,0
3c5eed,30.0,6.468,215.61,-4.83,0
3c5eed,28.0,6.107,218.11,-5.17,0
3c5eed,20.0,4.408,220.39,-4.95,0
3c5eed,24.0,5.156,214.82,-2.86,0
3c5eed,30.0,6.551,218.35,-0.51,0
3c5eed,26.0,5.837,224.51,0.29,0
3c5eed,20.0,4.198,209.91,0.0,0
3c5eed,31.0,6.784,218.84,0.0,0
3c5eed,9.0,2.144,238.27,0.0,0
3c5eed,33.0,7.011,212.44,0.0,0
3c5eed,20.0,4.378,218.9,0.0,0
3c5eed,10.0,2.202,220.2,0.0,0
3c5eed,32.0,6.994,218.57,-2.62,0
3c5eed,20.0,4.288,214.42,-4.57,0
3c5eec,29.0,0.0,0.0,0.0,0
3c5eec,35.0,0.0,0.0,0.0,0
3c5eec,19.0,0.011,0.59,0.0,0
3c5eec,25.0,0.011,0.44,0.0,0
3c5eec,30.0,0.007,0.23,0.0,0
3c5eec,15.0,0.044,2.97,0.0,0
4bc8da,30.0,6.862,228.73,0.0,0
4bc8da,28.0,6.232,222.57,0.0,0
4bc8da,20.0,4.596,229.79,-0.38,0
4bc8da,24.0,5.389,224.54,-0.32,0
4bc8da,30.0,6.604,220.15,0.0,0
4bc8da,27.0,6.188,229.17,0.0,0
4bc8da,19.0,4.257,224.08,0.0,0
4bc8da,31.0,6.983,225.27,0.25,0
4bc8da,10.0,2.319,231.87,0.76,0
4bc8da,32.0,7.236,226.12,0.48,0
4bc8da,20.0,4.631,231.57,0.0,0
4bc8da,10.0,2.146,214.64,0.0,0
4bc8da,32.0,7.412,231.61,0.0,0
4bc8da,20.0,4.451,222.55,-0.76,0
46b82f,29.0,0.215,7.42,0.0,0
46b82f,28.0,0.283,10.12,0.0,0
46b82f,18.0,0.221,12.29,0.0,0
46b82f,27.0,0.4,14.82,0.0,0
46b82f,30.0,0.434,14.46,0.0,0
46b82f,23.0,0.292,12.7,0.0,0
46b82f,14.0,0.127,9.1,0.0,0
46b82f,40.0,0.052,1.29,0.0,0
46b82f,10.0,0.0,0.0,0.0,0
46b82f,17.0,0.0,0.0,0.0,0
46b82f,31.0,0.0,0.0,0.0,0
46b82f,10.0,0.0,0.0,0.0,0
46b82f,35.0,0.034,0.98,0.0,0
46b82f,21.0,0.054,2.56,0.0,0
3c5eea,30.0,6.673,222.42,-0.25,0
3c5eea,28.0,6.15,219.65,0.27,0
3c5eea,21.0,4.382,208.65,-0.36,0
3c5eea,23.0,5.104,221.93,-0.33,0
3c5eea,31.0,6.473,208.79,0.0,0
3c5eea,27.0,5.672,210.06,0.0,0
3c5eea,18.0,4.015,223.04,0.0,0
3c5eea,31.0,6.628,213.81,0.0,0
3c5eea,10.0,2.113,211.28,0.0,0
3c5eea,33.0,6.936,210.19,0.0,0
3c5eea,19.0,4.361,229.51,0.0,0
3c5eea,10.0,2.264,226.37,0.0,0
3c5eea,33.0,7.193,217.97,0.23,0
3c5eea,20.0,4.471,223.57,0.0,0
e80244,30.0,7.363,245.43,0.0,0
e80244,28.0,7.139,254.98,0.0,0
e80244,20.0,5.032,251.6,0.0,0
e80244,24.0,5.93,247.1,0.32,0
e80244,30.0,7.581,252.71,-0.25,0
e80244,27.0,6.694,247.94,-0.28,0
e80244,19.0,4.782,251.67,0.0,0
e80244,31.0,7.808,251.87,0.25,0
e80244,10.0,2.449,244.86,0.0,0
e80244,32.0,7.981,249.39,0.0,0
